,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,teamName,venue
260,9837,1310270,Kamory Doumbia,90,0.03634124994277954,AttemptSaved,#000000,3904389,False,Reims,A
261,9837,982677,Folarin Balogun,90,0.026207923889160156,Miss,#000000,3904389,False,Reims,A
262,8689,935769,Armand Laurienté,35,0.07592898607254028,AttemptSaved,#403838,3904392,False,Lorient,A
263,8689,935769,Armand Laurienté,52,0.021767228841781616,Miss,#403838,3904392,False,Lorient,A
264,8689,1250253,Dango Ouattara,59,0.031745731830596924,Miss,#403838,3904392,False,Lorient,A
265,8689,1250253,Dango Ouattara,64,0.03722381591796875,AttemptSaved,#403838,3904392,False,Lorient,A
266,8689,1049999,Enzo Le Fee,67,0.026425838470458984,Miss,#403838,3904392,False,Lorient,A
267,8689,1292354,Theo Le Bris,74,0.18269675970077515,AttemptSaved,#403838,3904392,False,Lorient,A
268,8689,935769,Armand Laurienté,74,0.6669777631759644,Post,#403838,3904392,False,Lorient,A
269,8689,935769,Armand Laurienté,89,0.13876593112945557,AttemptSaved,#403838,3904392,False,Lorient,A
